crime_density,population_density,road_density,visibility_score,label
0.0182218256515497,0.2707446731435537,0.1809769527094897,0.2135113663106719,0
0.0944429607559284,0.6439995432390158,0.8543850933695791,0.505852692951829,0
0.6830067734163568,0.4087341710980964,0.4922778564480348,0.8407030280112,1
0.0711886484602289,0.0253863556603448,0.247231074403177,0.7328015447662506,0
0.3189756302937613,0.1561525973661903,0.8707499012725114,0.5422372054918483,1
0.8448753109694546,0.7159722288473975,0.4453052550026655,0.5903476904587729,2
0.0232719357358258,0.6589239419101514,0.5148173539296902,0.50836054691628,0
0.8144684825889358,0.0270959925034834,0.3592333693997657,0.2975484513188206,2
0.2818547747733999,0.2219721619329494,0.5929508514349274,0.5650219928590161,0
0.1181648276216562,0.2310747965880714,0.1635238725850227,0.6888853020500907,0
0.6967371653641506,0.6718927435987284,0.3910815366517607,0.8733229158608077,1
0.628942846779884,0.0197105377543641,0.9694123223352876,0.6362913539792481,1
0.877472013527053,0.1041085819845738,0.2581334327011275,0.761121537043158,2
0.7350710438038858,0.7999160853731894,0.6567366645412922,0.160071634954573,2
0.8034809303848486,0.1785446620543336,0.3251900642246949,0.4615574744197899,2
0.2820345725713065,0.6527461078518747,0.7734731256866006,0.0093316198270932,0
0.1774395437797228,0.2381827810467265,0.1308736607183498,0.246678864521623,0
0.7506147516408583,0.0994413927593451,0.9698210450785448,0.7264617151130048,2
0.806834739267264,0.243172190999454,0.4537895413836392,0.9918099513493636,2
0.9905051420006732,0.7222669318556592,0.2360504633464639,0.0991780995872159,2
0.4126176769114265,0.8556964681062857,0.0734967473300126,0.4014943158612882,1
0.3720180857927831,0.8302198645669916,0.1697579050875407,0.8000709686991595,1
0.7764129607419968,0.3971835296184548,0.5197739485560177,0.2040356346288988,2
0.3408035402530178,0.6680851365706462,0.3370031764312863,0.5550849493022862,1
0.9307573256035648,0.2049842954158209,0.8288833658826095,0.7330712960296748,2
0.8584127518430118,0.2931477302610132,0.4308875236618059,0.615985450260179,2
0.4289940273750183,0.8963358185211198,0.2487142725876299,0.1880247346154161,1
0.7508710677914974,0.013001923510736,0.61714498660403,0.3553845686857394,2
0.7545428740846823,0.085508530854468,0.7067772168854458,0.7837917844853972,2
0.1031238688359326,0.2078862551460273,0.1670419079009498,0.5542265141320166,0
0.9025529066795668,0.0265322038738197,0.1676192162883176,0.0052296135429127,2
0.5052523724478571,0.1814354350897973,0.0366714269335429,0.7609907600280938,1
0.8264574661077416,0.5830415609696922,0.7364020150656405,0.035311354940239,2
0.3200496010306117,0.4214245505924979,0.6638045276218051,0.7457337827312321,1
0.8955232284962005,0.8926717110769748,0.4746308757498139,0.2024805601652374,2
0.3892016787341631,0.8174435617384409,0.8441704489691971,0.9580734801193802,1
0.0108376514802983,0.3418173516978759,0.8056701529500532,0.3679407513020845,0
0.9053819764192635,0.2594234334312925,0.5853543643967521,0.3269316163380791,2
0.0912866767861335,0.3796924081672669,0.8682712805132586,0.1488880503324446,0
0.3193136375904148,0.5902949425148077,0.2058412100367682,0.3056042154902149,1
0.9500619670508048,0.2680636408228762,0.1119196193977278,0.8766507618282006,2
0.950607146937556,0.624148907849134,0.2697496115169896,0.9963343376272472,2
0.5734378881232861,0.4094116521912404,0.0570868560893148,0.3683095305068483,1
0.6318372121697993,0.5520471808519802,0.531169528001032,0.4486106309545425,1
0.4484455219783197,0.4361265291353167,0.9366056922949616,0.722070938202737,1
0.2932107716980645,0.2944657595419176,0.0393435406685096,0.8861957804650745,0
0.3286645453699159,0.9484533069621568,0.1221099140100268,0.5930443341867842,1
0.6725184560770384,0.7636057941597608,0.4521990282834353,0.3915256981778293,1
0.75237452943768,0.1401131757664525,0.9338750175279048,0.4126218408486237,2
0.7915790437258485,0.8684679758979128,0.3161561049767505,0.6956181464968069,2
0.7896181427945539,0.4874311982495136,0.5072348086883924,0.0032182636042786,2
0.0912061030486903,0.8945522268940914,0.0415728590503921,0.6195893374598407,0
0.4944203047025814,0.7998552559473152,0.1483432009620888,0.3554930104413574,1
0.0575587600166442,0.4252135044692334,0.9866301229588468,0.7941973312770843,0
0.5495288823237355,0.0224693083201173,0.9651186964360456,0.0929906398231321,1
0.441530501373377,0.2686773593849461,0.0049399809344096,0.5882022669483905,1
0.8877041827582998,0.5416342146608669,0.951811785423239,0.4809728898861237,2
0.3509150125520787,0.6334782198261473,0.6391199378155004,0.6423255259052274,1
0.1170670164276058,0.2578876854332023,0.8679182945200221,0.0648535944829683,0
0.1429916820528358,0.1393560740728241,0.4547398556338591,0.5799837874281313,0
0.7615106317174722,0.8349302367992991,0.5155960285792502,0.5614845879595237,2
0.6182180633162611,0.984402180703552,0.4888465802569202,0.5606600944161709,1
0.1011226761227902,0.5256901823026858,0.6668642575461043,0.6034876665964548,0
0.0841068061149974,0.1716792858483035,0.1396512547563129,0.6764679372263622,0
0.70096913145912,0.2723073265193689,0.0299735898726779,0.8049889996807698,2
0.0727630063641935,0.0183906765474667,0.3079299415911909,0.2698207201282143,0
0.8218600592903562,0.914298806560499,0.7046807627366467,0.8250494101800621,2
0.7062422271564962,0.1177510828901411,0.2018534521229483,0.4982556822634536,2
0.0813487806418997,0.5765164755142536,0.6734324333249173,0.0770582791343311,0
0.0848377140851919,0.274055220687206,0.9699120461072704,0.0585509292439792,0
0.9866395785011756,0.5541780025157934,0.0939007157894183,0.3342383186960608,2
0.3742707957561203,0.6514203883518642,0.6726021182251263,0.7848969771114676,1
0.3706421470668909,0.8297418037072016,0.4437502193045711,0.7076809347409158,1
0.8127995672575026,0.2064212717606032,0.8681422543775054,0.7886149646724064,2
0.9472485773838588,0.0109958286584804,0.1771497894473859,0.5172690564416094,2
0.9860010638228708,0.1368856300688072,0.6926259522261645,0.4401989979554905,2
0.7533781852589416,0.9000186418481051,0.8381152896481102,0.1474525267062839,2
0.3762595855309157,0.8738900775625152,0.9446142194740232,0.3281927536093115,1
0.0835007166986687,0.5974131021703083,0.6832480282896458,0.4340193661738752,0
0.7771469159274368,0.6005168604336534,0.4971747640084273,0.0886004296796172,2
0.558404249735805,0.6650366745462555,0.6178472402012138,0.2206119527112112,1
0.4242220092469763,0.1753712786234496,0.8689049844787182,0.5982252940637388,1
0.906354385094736,0.9144119459249598,0.5706097466388297,0.7356631142391898,2
0.1111974823061513,0.4187705248920731,0.0303870596968368,0.9983475113929496,0
0.4926251042908591,0.3831385282494974,0.9309486955069778,0.9331133313435576,1
0.011353644767419,0.5189177052828375,0.6895267510315611,0.6425651995351915,0
0.4686606419941262,0.046965966775055,0.6765133857772465,0.421248053294072,1
0.0563032756818373,0.1662833687560794,0.2156751523977171,0.6361773647082327,0
0.1188179162680719,0.7380336164263704,0.6588854702326572,0.785651618080232,0
0.1175262467771048,0.0827986679251264,0.3938644056541585,0.1183361909233873,0
0.6492103021160636,0.6031521094663882,0.6512329770414921,0.4099048896962882,1
0.7460448792654233,0.2453491096813209,0.1065930303079907,0.8398022856356172,2
0.5833687650971596,0.3892956140419765,0.657845304603036,0.383832951933044,1
0.962172548474542,0.2886937367706998,0.9994137257706666,0.5718722712271865,2
0.374870579523704,0.3556727164649491,0.048212038860556,0.5877693608621982,1
0.2857120862818607,0.7190459051842455,0.9771741842213172,0.1844762531336393,0
0.8685991281894603,0.297121715623175,0.4069079607228706,0.3622354416522884,2
0.2235958385194526,0.5664046402968972,0.8707534503372591,0.3345112887419321,0
0.9632225394406112,0.4760504021990996,0.7823854840582735,0.0261967085320647,2
0.0121544746898163,0.6636711653626481,0.5670162609866678,0.0241917638913552,0
0.969878826707639,0.936829739324758,0.7384492092513265,0.8316970436757735,2
0.0431599119505761,0.7325720972102503,0.8785155613013479,0.2730708099728124,0
0.8911431136980711,0.2149403785907567,0.404140321651033,0.5180787662388154,2
0.5277011090862999,0.0311831350612846,0.3270331615632387,0.298725573588773,1
0.9929647961193004,0.2622640442998251,0.6675933855635847,0.9406792451153404,2
0.0737965647353988,0.5950779307002548,0.8078459419412586,0.2592967588657737,0
0.5538542844013208,0.0514258134842503,0.7622851347766157,0.4296568127389351,1
0.969302535619099,0.4963662472012363,0.7978136488586345,0.8727302504846018,2
0.5230978441701488,0.5968428489168892,0.435583314812933,0.8419335667918086,1
0.6293986381352625,0.3342438908169608,0.8178342161750216,0.1861014178462773,1
0.6957486889846172,0.7709122037458219,0.1202090553706084,0.8026433097957104,1
0.4545410647677732,0.1065982531337718,0.5444890979608495,0.4581868867378926,1
0.6275580800840634,0.0751377817358087,0.0057586604981215,0.4829688720853552,1
0.5843143119231002,0.7281887562036033,0.3245858299002703,0.1334799724159437,1
0.901158010490989,0.4954913162061984,0.3664615348713979,0.0806015137571246,2
0.0454463803414578,0.688402396427736,0.3961726916092554,0.7279393069737652,0
0.2809631895922303,0.4348273386037462,0.6954672066898622,0.4964611523552997,0
0.9504114840765588,0.2464020332391068,0.3885581012703457,0.4368507026151795,2
0.8902637838909163,0.8191023176741997,0.4486936226225306,0.7295082286523967,2
0.4556567527857129,0.7994158789689793,0.2375441308743274,0.7655128989911097,1
0.6201325978015367,0.6946964708544268,0.3732517916293401,0.1589081676693535,1
0.2773811829811327,0.2721451372299627,0.2272696272631514,0.6102251494776413,0
0.1881211597237613,0.5902306668690871,0.0731959237684436,0.1353540822776855,0
0.4636984049399821,0.3609738969400268,0.6034485933813779,0.7513750860290457,1
0.3533522280260528,0.0915820733266341,0.6682127985550163,0.6569551562671395,1
0.5836561118508721,0.9173135754622428,0.6194903460096145,0.956614621083458,1
0.0777346369649848,0.1368186309189614,0.4634940438005723,0.0689580163564211,0
0.9743948076661664,0.9502373538208024,0.3797857801792298,0.0570547211512543,2
0.9862107444796028,0.4460057729579557,0.8633336495718252,0.2821870746932001,2
